cod_ibge,ano,pib_per_capita
2508406,2023,11779.82
2508505,2023,12156.69
2508554,2023,13668.81
2508604,2023,22288.53
2508703,2023,12700.27
2508802,2023,12820.99
2508901,2023,24368.26
2509008,2023,10545.74
2509057,2023,13705.52
2509107,2023,14087.56
2509156,2023,14579.78
2509206,2023,13874.58
2509305,2023,28025.92
2509339,2023,17681.18
2509370,2023,15296.73
2509396,2023,12359.76
2509404,2023,15851.27
2509503,2023,11757.55
2509602,2023,13785.09
2509701,2023,26099.62
2509800,2023,12693.56
2509909,2023,12984.80
2510006,2023,11306.54
2510105,2023,11821.79
2510204,2023,12006.65
2510303,2023,12827.72
2510402,2023,12629.30
2510501,2023,14880.01
2510600,2023,16292.76
2510659,2023,16303.40
2510709,2023,14353.22
2510808,2023,24768.23
2510907,2023,16924.19
2511004,2023,12998.68
2511103,2023,13808.89
2511202,2023,28216.86
2511301,2023,15004.24
2511400,2023,14744.79
2511509,2023,12907.23
2511608,2023,19647.31
2511707,2023,12106.50
2511806,2023,12954.01
2511905,2023,28605.56
2512002,2023,19125.99
2512036,2023,14807.65
2512077,2023,15390.73
2512101,2023,18301.05
2512200,2023,21369.15
2512309,2023,16263.09
2512408,2023,13265.21
2512507,2023,16549.83
2512606,2023,17583.12
2512705,2023,12544.94
2512721,2023,12229.55
2512747,2023,14351.53
2512754,2023,14524.96
2512762,2023,15522.51
2512788,2023,18067.55
2512804,2023,13159.20
2512903,2023,15992.19
2513000,2023,12005.41
2513109,2023,15412.56
2513158,2023,11794.43
2513208,2023,12495.69
2513307,2023,14365.86
2513356,2023,12400.15
2513406,2023,38333.11
2513505,2023,12163.71
2513604,2023,12407.03
2513653,2023,16986.70
2513703,2023,21102.95
2513802,2023,15199.70
2513851,2023,15336.03
2513901,2023,22470.81
2513927,2023,14851.78
2513943,2023,15361.50
2513968,2023,16982.08
2513984,2023,15443.64
2514008,2023,16932.00
2514107,2023,12079.76
2514206,2023,12246.49
2514305,2023,12708.19
2514404,2023,16279.52
2514453,2023,13274.50
2514503,2023,15179.98
2514552,2023,12693.90
2514602,2023,12653.40
2514651,2023,21367.57
2514701,2023,31317.20
2514800,2023,13132.40
2514909,2023,13552.95
2515005,2023,17343.79
2515104,2023,12137.02
2515203,2023,14172.53
2515302,2023,16615.42
2515401,2023,10883.56
2515500,2023,13739.69
2515609,2023,15354.70
2515708,2023,13734.11
2515807,2023,10942.40
2515906,2023,16290.48
2515930,2023,14082.87
2515971,2023,16423.22
2516003,2023,16003.38
2516102,2023,22883.95
2516151,2023,14282.39
2516201,2023,25495.02
2516300,2023,14889.95
2516409,2023,13317.10
2516508,2023,12068.60
2516607,2023,11866.74
2516706,2023,15205.99
2516755,2023,13564.15
2516805,2023,12312.62
2516904,2023,16444.05
2517001,2023,12993.98
2517100,2023,17394.33
2517209,2023,12179.79
2517407,2023,15860.56
2600054,2023,21630.43
2600104,2023,16273.39
2600203,2023,14547.92
2600302,2023,15479.04
2600401,2023,9963.40
2600500,2023,11784.85
2600609,2023,14234.41
2600708,2023,13218.68
2600807,2023,14608.77
2600906,2023,16906.98
2601003,2023,18258.20
2601052,2023,10555.18
2601102,2023,20892.65
2601201,2023,19341.17
2601300,2023,16065.95
2601409,2023,16087.25
2601508,2023,10485.13
2601607,2023,39090.23
2601706,2023,43136.18
2601805,2023,10773.28
2601904,2023,17634.15
2602001,2023,11260.73
2602100,2023,18177.25
2602209,2023,11175.35
2602308,2023,19728.56
2602407,2023,24997.01
2602506,2023,12394.13
2602605,2023,10895.98
2602704,2023,12743.34
2602803,2023,12420.36
2602902,2023,78144.03
2603009,2023,17699.04
2603108,2023,14590.61
2603207,2023,17456.27
2603306,2023,12123.72
2603405,2023,11906.83
2603454,2023,16488.70
2603504,2023,12012.54
2603603,2023,55160.67
2603702,2023,14993.26
2603801,2023,14449.64
2603900,2023,11259.91
2603926,2023,8747.39
2604007,2023,24434.32
2604106,2023,29738.31
2604155,2023,9576.23
2604205,2023,12130.70
2604304,2023,12697.71
2604403,2023,14654.39
2604502,2023,15824.43
2604601,2023,11997.67
2604700,2023,12368.22
2604809,2023,14268.17
2604908,2023,10334.20
2605004,2023,15129.21
2605103,2023,20394.93
2605152,2023,18143.70
2605202,2023,26428.10
2605301,2023,13827.69
2605400,2023,12812.92
2605459,2023,96281.45
2605509,2023,11408.40
2605608,2023,12074.47
2605707,2023,19397.34
2605806,2023,11119.96
2605905,2023,13626.02
2606002,2023,26904.81
2606101,2023,21652.86
2606200,2023,171409.82
2606309,2023,13071.72
2606408,2023,18929.95
2606507,2023,13749.65
2606606,2023,15554.55
2606705,2023,13886.95
2606804,2023,32733.92
2606903,2023,11038.88
2607000,2023,10730.55
2607109,2023,13696.73
2607208,2023,181663.40
2607307,2023,14220.94
2607406,2023,18940.70
2607505,2023,12345.37
2607604,2023,12155.46
2607653,2023,16797.56
2607703,2023,12346.40
2607752,2023,117432.13
2607802,2023,13486.13
2607901,2023,31490.89
2607950,2023,12621.62
2608008,2023,12143.17
2608057,2023,13096.55
2608107,2023,12799.96
2608206,2023,12396.63
2608255,2023,12396.00
2608305,2023,16123.02
2608404,2023,10709.68
2608453,2023,18237.10
2608503,2023,28356.16
2608602,2023,12531.75
2608701,2023,11994.23
2608750,2023,29625.07
2608800,2023,17848.19
2608909,2023,17539.20
2609006,2023,15042.83
2609105,2023,24079.62
2609154,2023,7201.70
2609204,2023,11758.20
2609303,2023,15615.35
2609402,2023,20225.51
2609501,2023,25355.24
2609600,2023,20072.57
2609709,2023,26686.96
2609808,2023,14126.88
2609907,2023,15582.86
2610004,2023,21179.32
2610103,2023,12992.35
2610202,2023,10436.50
2610301,2023,25113.83
2610400,2023,14407.69
2610509,2023,10356.40
2610608,2023,20329.67
2610707,2023,20454.96
2610806,2023,18689.87
2610905,2023,17283.89
2611002,2023,45917.95
2611101,2023,27346.89
2611200,2023,12648.33
2611309,2023,24970.36
2611408,2023,23121.83
2611507,2023,11795.13
2611533,2023,11581.00
2611606,2023,44563.38
2611705,2023,14017.10
2611804,2023,17955.92
2611903,2023,18718.84
2612000,2023,18756.25
2612109,2023,13378.54
2612208,2023,22285.15
2612307,2023,18202.84
2612406,2023,14480.97
2612455,2023,11279.91
2612471,2023,12425.30
2612505,2023,21634.69
2612554,2023,10998.68
2612604,2023,19268.89
2612703,2023,10806.76
2612802,2023,11981.54
2612901,2023,9843.38
2613008,2023,38668.79
2613107,2023,15514.24
2613206,2023,15719.30
2613305,2023,13015.58
2613404,2023,20689.04
2613503,2023,15208.30
2613602,2023,15205.33
2613701,2023,16099.55
2613800,2023,23038.43
2613909,2023,21719.14
2614006,2023,10764.50
2614105,2023,12345.85
2614204,2023,22912.46
2614303,2023,10100.72
2614402,2023,11961.91
2614501,2023,17636.35
2614600,2023,12968.28
2614709,2023,16141.32
2614808,2023,10969.69
2614857,2023,18347.99
2615003,2023,16255.16
2615102,2023,13771.33
2615201,2023,14053.74
2615300,2023,19616.98
2615409,2023,19757.28
2615508,2023,14319.57
2615607,2023,21576.16
2615706,2023,13750.79
2615805,2023,10805.58
2615904,2023,11902.59
2616001,2023,17251.34
2616100,2023,11257.58
2616183,2023,12364.62
2616209,2023,10421.07
2616308,2023,23357.29
2616407,2023,44766.86
2616506,2023,17339.63
2700102,2023,12832.60
2700201,2023,19830.42
2700300,2023,29318.52
2700409,2023,43642.22
2700508,2023,21906.56
2700607,2023,38322.70
2700706,2023,18405.47
2700805,2023,39635.80
2700904,2023,33934.13
2701001,2023,26690.46
2701100,2023,88437.70
2701209,2023,18620.10
2701308,2023,13677.34
2701357,2023,16474.94
2701407,2023,27555.12
2701506,2023,13934.63
2701605,2023,15292.73
2701704,2023,16916.55
2701803,2023,10845.71
2701902,2023,49017.45
2702009,2023,21682.27
2702108,2023,23357.45
2702207,2023,20724.15
2702306,2023,47622.08
2702355,2023,18236.52
2702405,2023,17755.78
2702504,2023,14404.64
2702553,2023,11475.99
2702603,2023,22031.76
2702702,2023,55250.62
2702801,2023,26157.17
2702900,2023,16634.80
2703007,2023,16304.91
2703106,2023,13364.86
2703205,2023,32115.08
2703304,2023,13848.39
2703403,2023,15426.40
2703502,2023,27046.61
2703601,2023,35718.97
2703700,2023,16364.41
2703759,2023,48217.65
2703809,2023,31585.83
2703908,2023,22660.92
2704005,2023,29509.42
2704104,2023,18084.18
2704203,2023,32578.94
2704302,2023,35232.29
2704401,2023,16936.11
2704500,2023,37916.52
2704609,2023,14057.45
2704708,2023,52769.31
2704807,2023,16248.53
2704906,2023,16357.22
2705002,2023,18341.97
2705101,2023,21586.58
2705200,2023,22801.26
2705309,2023,18601.58
2705408,2023,15201.51
2705507,2023,42894.70
2705606,2023,23777.38
2705705,2023,16563.39
2705804,2023,12048.38
2705903,2023,16896.84
2706000,2023,12484.65
2706109,2023,13148.26
2706208,2023,11288.34
2706307,2023,19102.64
2706406,2023,11847.25
2706422,2023,11303.35
2706448,2023,21869.09
2706505,2023,27411.69
2706604,2023,16451.76
2706703,2023,19785.24
2706802,2023,30203.92
2706901,2023,27073.92
2707008,2023,19702.57
2707107,2023,15845.06
2707206,2023,11533.72
2707305,2023,22621.41
2707404,2023,48585.00
2707503,2023,14831.74
2707602,2023,17600.88
2707701,2023,21641.92
2707800,2023,38164.31
2707909,2023,28898.36
2708006,2023,18731.24
2708105,2023,99563.83
2708204,2023,19289.41
2708303,2023,39253.97
2708402,2023,13760.54
2708501,2023,34104.33
2708600,2023,30663.71
2708709,2023,36372.27
2708808,2023,23224.33
2708907,2023,15206.52
2708956,2023,11162.48
2709004,2023,16023.00
2709103,2023,34928.48
2709152,2023,24751.17
2709202,2023,15096.66
2709301,2023,28576.21
2709400,2023,24896.30
2800100,2023,22770.32
2800209,2023,17997.09
2800308,2023,36983.19
2800407,2023,19750.61
2800506,2023,19569.36
2800605,2023,59718.67
2800670,2023,17723.51
2800704,2023,15677.29
2801009,2023,19526.50
2801108,2023,25094.90
2801207,2023,110604.33
2801306,2023,18804.26
2801405,2023,36299.15
2801504,2023,33524.63
2801603,2023,15757.49
2801702,2023,34497.92
2801900,2023,21618.98
2802007,2023,55483.17
2802106,2023,22637.83
2802205,2023,28146.45
2802304,2023,37922.83
2802403,2023,19609.39
2802502,2023,16594.34
2802601,2023,23946.43
2802700,2023,14228.12
2802809,2023,19511.04
2802908,2023,28448.24
2803005,2023,21283.54
2803104,2023,21314.66
2803203,2023,16342.61
2803302,2023,33874.39
2803401,2023,22273.43
2803500,2023,21439.72
2803609,2023,26612.42
2803708,2023,19935.37
2803807,2023,18788.46
2803906,2023,19463.05
2804003,2023,20418.77
2804102,2023,25352.01
2804201,2023,23488.52
2804300,2023,14388.10
2804409,2023,23298.73
2804458,2023,22704.13
2804508,2023,25477.43
2804607,2023,21627.85
2804706,2023,18492.32
2804805,2023,14829.08
2804904,2023,17551.73
2805000,2023,26822.28
2805109,2023,17383.79
2805208,2023,24910.53
2805307,2023,19630.54
2805406,2023,22833.78
2805505,2023,17840.84
2805604,2023,23999.38
2805703,2023,23100.16
2805802,2023,22898.41
2805901,2023,27499.20
2806008,2023,21844.12
2806107,2023,42160.14
2806206,2023,15826.39
2806305,2023,17499.87
2806404,2023,21864.22
2806503,2023,15033.20
2806602,2023,20550.09
2806701,2023,14568.65
2806800,2023,15623.56
2806909,2023,18967.42
2807006,2023,23041.10
2807105,2023,21733.91
2807204,2023,25782.65
2807303,2023,16330.65
2807402,2023,22591.30
2807501,2023,17385.39
2807600,2023,30182.39
2900108,2023,11622.24
2900207,2023,12712.66
2900306,2023,13515.49
2900355,2023,19399.61
2900405,2023,12057.56
2900504,2023,9707.09
2900603,2023,16959.31
2900702,2023,37769.21
2900801,2023,17899.78
2900900,2023,15276.08
2901007,2023,16668.91
2901106,2023,21598.68
2901155,2023,13121.23
2901205,2023,11789.24
2901304,2023,13639.79
2901353,2023,16800.28
2901403,2023,16698.09
2901502,2023,10747.16
2901601,2023,13413.07
2901700,2023,12452.24
2901809,2023,9988.93
2901908,2023,12043.58
2901957,2023,13124.33
2902005,2023,12485.96
2902054,2023,28175.28
2902104,2023,13310.39
2902203,2023,14110.56
2902252,2023,13254.15
2902302,2023,12374.13
2902401,2023,16103.52
2902500,2023,26640.67
2902609,2023,12442.58
2902658,2023,12717.90
2902708,2023,10931.12
2902807,2023,22648.06
2902906,2023,14799.25
2903003,2023,10361.08
2903102,2023,18688.59
2903201,2023,59470.74
2903235,2023,10223.60
2903276,2023,19053.34
2903300,2023,19350.14
2903409,2023,21488.37
2903508,2023,11818.16
2903607,2023,15492.82
2903706,2023,10585.13
2903805,2023,11097.54
2903904,2023,23709.45
2903953,2023,9492.91
2904001,2023,10745.53
2904050,2023,16726.13
2904100,2023,11441.42
2904209,2023,11994.26
2904308,2023,13032.22
2904407,2023,16129.04
2904506,2023,12006.21
2904605,2023,27398.09
2904704,2023,16072.15
2904753,2023,9792.24
2904803,2023,15718.31
2904852,2023,11234.25
2904902,2023,17826.19
2905008,2023,19143.15
2905107,2023,12268.98
2905156,2023,10128.94
2905206,2023,23393.51
2905305,2023,15871.63
2905404,2023,81207.40
2905503,2023,10608.16
2905602,2023,20849.45
2905701,2023,91283.07
2905800,2023,18302.59
2905909,2023,12501.10
2906006,2023,22665.37
2906105,2023,10764.71
2906204,2023,12627.27
2906303,2023,15634.40
2906402,2023,10931.71
2906501,2023,79439.99
2906600,2023,13067.58
2906709,2023,11449.16
2906808,2023,13635.34
2906824,2023,12646.18
2906857,2023,15296.20
2906873,2023,24101.57
2906899,2023,12414.73
2906907,2023,20083.55
2907004,2023,16741.43
2907103,2023,13060.22
2907202,2023,15748.91
2907301,2023,17478.88
2907400,2023,27106.10
2907509,2023,19287.22
2907558,2023,11891.62
2907608,2023,11053.43
2907707,2023,13005.13
2907806,2023,16365.48
2907905,2023,12455.93
2908002,2023,14806.60
2908101,2023,38286.07
2908200,2023,20702.03
2908309,2023,14974.46
2908408,2023,16543.51
2908507,2023,74613.94
2908606,2023,15442.70
2908705,2023,11922.27
2908804,2023,14684.34
2908903,2023,12207.55
2909000,2023,10475.77
2909109,2023,14852.47
2909208,2023,15131.79
2909307,2023,117274.03
2909406,2023,16417.11
2909505,2023,13069.70
2909604,2023,13286.01
2909703,2023,15616.74
2909802,2023,21196.64
2909901,2023,14626.44
2910008,2023,14351.85
2910057,2023,33263.18
2910107,2023,14914.39
2910206,2023,13805.38
2910305,2023,13336.34
2910404,2023,13336.88
2910503,2023,20756.63
2910602,2023,24911.83
2910701,2023,15613.58
2910727,2023,37503.24
2910750,2023,16701.57
2910776,2023,14764.76
2910800,2023,35449.37
2910859,2023,11266.03
2910909,2023,18180.21
2911006,2023,12123.94
2911105,2023,205989.92
2911204,2023,18604.11
2911253,2023,14758.87
2911303,2023,51772.06
2911402,2023,19171.27
2911501,2023,16483.25
2911600,2023,13824.18
2911659,2023,10718.79
2911709,2023,23093.63
2911808,2023,16737.72
2911857,2023,13441.40
2911907,2023,12587.36
2912004,2023,11624.27
2912103,2023,12260.87
2912202,2023,24909.99
2912301,2023,16111.89
2912400,2023,12117.15
2912509,2023,11184.46
2912608,2023,13120.41
2912707,2023,15204.83
2912806,2023,54651.72
2912905,2023,14590.52
2913002,2023,9915.96
2913101,2023,10706.00
2913200,2023,20686.05
2913309,2023,11655.60
2913408,2023,15275.70
2913457,2023,18859.01
2913507,2023,13148.67
2913606,2023,40494.94
2913705,2023,21546.52
2913804,2023,10314.67
2913903,2023,17563.45
2914000,2023,14050.99
2914109,2023,13896.68
2914208,2023,13327.25
2914307,2023,11968.73
2914406,2023,29109.78
2914505,2023,13752.64
2914604,2023,26348.84
2914653,2023,23776.41
2914703,2023,19473.31
2914802,2023,27595.86
2914901,2023,20326.14
2915007,2023,11218.94
2915106,2023,11798.17
2915205,2023,48780.09
2915304,2023,24203.48
2915353,2023,14125.62
2915403,2023,18253.57
2915502,2023,20382.03
2915601,2023,23412.56
2915700,2023,16863.65
2915809,2023,16557.26
2915908,2023,18697.56
2916005,2023,19148.68
2916104,2023,15084.83
2916203,2023,13123.66
2916302,2023,35874.85
2916401,2023,29416.70
2916500,2023,16883.82
2916609,2023,12082.78
2916708,2023,12971.61
2916807,2023,22023.22
2916856,2023,32623.82
2916906,2023,13820.45
2917003,2023,12685.34
2917102,2023,16917.11
2917201,2023,19090.71
2917300,2023,19216.18
2917334,2023,16131.75
2917359,2023,164727.19
2917409,2023,10438.87
2917508,2023,24580.97
2917607,2023,17558.71
2917706,2023,24637.00
2917805,2023,14786.83
2917904,2023,23457.96
2918001,2023,24448.29
2918100,2023,16580.46
2918209,2023,14376.90
2918308,2023,17626.09
2918357,2023,13995.13
2918407,2023,25900.17
2918456,2023,15787.06
2918506,2023,9284.49
2918555,2023,15353.96
2918605,2023,11821.07
2918704,2023,17411.85
2918753,2023,10445.40
2918803,2023,16366.21
2918902,2023,34363.07
2919009,2023,18792.16
2919058,2023,13657.55
2919108,2023,9234.88
2919157,2023,14835.72
2919207,2023,43861.88
2919306,2023,19525.70
2919405,2023,13960.79
2919504,2023,16069.32
2919553,2023,107118.26
2919603,2023,10387.60
2919702,2023,12485.83
2919801,2023,13129.45
2919900,2023,11159.32
2919926,2023,38393.78
2919959,2023,11739.59
2920007,2023,24154.80
2920106,2023,11994.02
2920205,2023,15475.58
2920304,2023,12844.84
2920403,2023,11935.90
2920452,2023,8462.31
2920502,2023,25066.93
2920601,2023,13363.78
2920700,2023,17723.82
2920809,2023,12899.29
2920908,2023,14273.22
2921005,2023,40756.87
2921054,2023,11932.33
2921104,2023,22780.57
2921203,2023,13795.05
2921302,2023,16354.82
2921401,2023,10626.10
2921450,2023,10093.44
2921500,2023,12365.12
2921609,2023,12839.80
2921708,2023,46595.27
2921807,2023,11921.42
2921906,2023,49401.93
2922003,2023,82350.03
2922052,2023,21552.35
2922102,2023,12682.89
2922201,2023,12006.87
2922250,2023,25561.34
2922300,2023,13097.03
2922409,2023,25536.86
2922508,2023,17136.76
2922607,2023,16664.87
2922656,2023,9963.93
2922706,2023,16621.69
2922730,2023,15287.93
2922755,2023,19672.10
2922805,2023,11547.56
2922854,2023,12352.79
2922904,2023,14104.71
2923001,2023,17711.00
2923035,2023,12307.12
2923050,2023,11780.41
2923100,2023,13080.42
2923209,2023,20281.14
2923308,2023,14256.51
2923357,2023,16527.17
2923407,2023,14525.29
2923506,2023,14887.27
2923605,2023,15254.95
2923704,2023,11206.51
2923803,2023,21049.42
2923902,2023,14445.99
2924009,2023,37732.71
2924058,2023,12537.30
2924108,2023,11054.33
2924207,2023,12815.72
2924306,2023,10987.35
2924405,2023,10384.91
2924504,2023,19361.39
2924603,2023,11271.98
2924652,2023,12817.90
2924678,2023,14306.60
2924702,2023,10066.21
2924801,2023,12462.22
2924900,2023,11009.26
2925006,2023,13922.78
2925105,2023,14119.47
2925204,2023,94490.87
2925253,2023,13736.75
2925303,2023,29763.04
2925402,2023,14720.99
2925501,2023,22197.59
2925600,2023,11086.11
2925709,2023,9667.50
2925758,2023,15069.35
2925808,2023,12375.07
2925907,2023,10996.53
2925931,2023,12434.45
2925956,2023,21476.26
2926004,2023,14127.61
2926103,2023,12859.71
2926202,2023,87644.68
2926301,2023,16950.62
2926400,2023,13242.81
2926509,2023,14202.72
2926608,2023,17154.16
2926657,2023,13765.28
2926707,2023,15051.31
2926806,2023,10935.82
2926905,2023,11355.94
2927002,2023,36080.87
2927101,2023,15766.21
2927200,2023,19020.79
2927309,2023,16686.50
2927408,2023,31724.15
2927507,2023,10962.78
2927606,2023,10797.22
2927705,2023,22254.64
2927804,2023,16606.86
2927903,2023,11043.47
2928000,2023,17923.90
2928059,2023,11884.38
2928109,2023,18048.94
2928208,2023,17234.60
2928307,2023,9692.77
2928406,2023,14216.86
2928505,2023,15838.42
2928604,2023,24562.08
2928703,2023,29386.38
2928802,2023,24779.37
2928901,2023,259713.10
2928950,2023,12938.49
2929008,2023,17963.55
2929057,2023,18196.94
2929107,2023,13947.19
2929206,2023,684319.23
2929255,2023,10406.05
2929305,2023,42350.26
2929354,2023,13435.04
2929370,2023,15138.03
2929404,2023,20085.93
2929503,2023,23367.58
2929602,2023,19139.59
2929701,2023,22051.06
2929750,2023,15699.58
2929800,2023,11540.15
2929909,2023,18670.38
2930006,2023,13240.76
2930105,2023,16914.53
2930154,2023,15226.64
2930204,2023,41049.28
2930303,2023,15317.71
2930402,2023,9738.74
2930501,2023,17662.57
2930600,2023,11529.82
2930709,2023,74270.21
2930758,2023,11486.24
2930766,2023,12201.44
2930774,2023,35664.15
2930808,2023,10390.68
2930907,2023,28546.90
2931004,2023,15023.18
2931053,2023,17335.08
2931103,2023,10864.50
2931202,2023,14114.51
2931301,2023,11016.86
2931350,2023,25278.01
2931400,2023,17353.20
2931509,2023,11243.74
2931608,2023,18237.15
2931707,2023,15268.64
2931806,2023,10626.00
2931905,2023,16897.39
2932002,2023,12905.43
2932101,2023,16379.62
2932200,2023,17962.00
2932309,2023,16416.87
2932408,2023,13197.22
2932457,2023,17516.15
2932507,2023,25024.05
2932606,2023,15133.21
2932705,2023,17933.99
2932804,2023,18303.09
2932903,2023,25619.69
2933000,2023,14390.09
2933059,2023,11022.43
2933109,2023,19091.60
2933158,2023,42839.21
2933174,2023,17445.31
2933208,2023,16678.75
2933257,2023,19379.33
2933307,2023,34152.84
2933406,2023,12134.19
2933455,2023,17773.87
2933505,2023,17345.75
2933604,2023,17429.22
